datetime,baseCurrency,termCurrency,normalRate
2025-12-13T10:28:00Z,USD,BDT,121.6735750000
2025-12-13T10:41:23Z,USD,BDT,121.6735750000
2025-12-13T11:13:36Z,USD,BDT,121.6735750000
2025-12-13T11:36:16Z,USD,BDT,121.6735750000
2025-12-13T12:32:48Z,USD,BDT,121.6735750000
2025-12-13T13:24:50Z,USD,BDT,121.6735750000
2025-12-13T13:42:24Z,USD,BDT,121.6735750000
2025-12-13T14:15:13Z,USD,BDT,121.6735750000
2025-12-13T14:39:55Z,USD,BDT,121.6735750000
2025-12-13T15:16:06Z,USD,BDT,121.6735750000
2025-12-13T15:38:46Z,USD,BDT,121.6735750000
2025-12-13T16:20:03Z,USD,BDT,121.6735750000
2025-12-13T16:45:31Z,USD,BDT,121.6735750000
2025-12-13T17:15:10Z,USD,BDT,121.6735750000
2025-12-13T17:38:06Z,USD,BDT,121.6735750000
2025-12-13T18:22:09Z,USD,BDT,121.6735750000
2025-12-13T18:46:29Z,USD,BDT,121.6735750000
2025-12-13T19:13:04Z,USD,BDT,121.6735750000
2025-12-13T19:36:05Z,USD,BDT,121.6735750000
2025-12-13T20:18:16Z,USD,BDT,121.6735750000
2025-12-13T20:40:10Z,USD,BDT,121.6735750000
2025-12-13T21:14:32Z,USD,BDT,121.6735750000
2025-12-13T21:36:42Z,USD,BDT,121.6735750000
2025-12-13T22:15:47Z,USD,BDT,121.6735750000
2025-12-13T22:40:48Z,USD,BDT,121.6735750000
2025-12-13T23:15:18Z,USD,BDT,121.6735750000
2025-12-13T23:38:04Z,USD,BDT,121.6735750000
2025-12-14T01:27:08Z,USD,BDT,121.6735750000
2025-12-14T03:15:31Z,USD,BDT,121.6735750000
2025-12-14T04:10:58Z,USD,BDT,121.6735750000
2025-12-14T04:52:40Z,USD,BDT,121.6735750000
2025-12-14T05:17:15Z,USD,BDT,121.6735750000
2025-12-14T05:41:57Z,USD,BDT,121.6735750000
2025-12-14T06:25:30Z,USD,BDT,121.6735750000
2025-12-14T06:50:44Z,USD,BDT,121.6735750000
2025-12-14T07:16:38Z,USD,BDT,121.6735750000
2025-12-14T07:37:49Z,USD,BDT,121.6735750000
2025-12-14T08:21:46Z,USD,BDT,121.6735750000
2025-12-14T08:45:40Z,USD,BDT,121.6735750000
2025-12-14T09:17:21Z,USD,BDT,121.6735750000
2025-12-14T09:39:29Z,USD,BDT,121.6735750000
2025-12-14T10:17:18Z,USD,BDT,121.6735750000
2025-12-14T10:42:00Z,USD,BDT,121.6735750000
2025-12-14T11:13:57Z,USD,BDT,121.6735750000
2025-12-14T11:36:21Z,USD,BDT,121.6735750000
2025-12-14T12:33:04Z,USD,BDT,121.6735750000
2025-12-14T13:24:56Z,USD,BDT,121.6735750000
2025-12-14T13:43:00Z,USD,BDT,121.6735750000
2025-12-14T14:15:37Z,USD,BDT,121.6735750000
2025-12-14T14:40:18Z,USD,BDT,121.6735750000
2025-12-14T15:16:02Z,USD,BDT,121.6735750000
2025-12-14T15:38:28Z,USD,BDT,121.6735750000
2025-12-14T16:19:43Z,USD,BDT,121.6735750000
2025-12-14T16:44:50Z,USD,BDT,121.6735750000
2025-12-14T17:14:33Z,USD,BDT,121.6735750000
2025-12-14T17:39:13Z,USD,BDT,121.6735750000
2025-12-14T18:23:20Z,USD,BDT,121.6735750000
2025-12-14T18:48:17Z,USD,BDT,121.6735750000
2025-12-14T19:13:21Z,USD,BDT,121.6735750000
2025-12-14T19:36:09Z,USD,BDT,121.6735750000
2025-12-14T20:18:29Z,USD,BDT,121.6735750000
2025-12-14T20:41:23Z,USD,BDT,121.6735750000
2025-12-14T21:15:20Z,USD,BDT,121.6735750000
2025-12-14T21:37:35Z,USD,BDT,121.6735750000
2025-12-14T22:15:41Z,USD,BDT,121.6735750000
2025-12-14T22:40:27Z,USD,BDT,121.6735750000
2025-12-14T23:15:37Z,USD,BDT,121.6735750000
2025-12-14T23:37:50Z,USD,BDT,121.6735750000
2025-12-15T01:24:15Z,USD,BDT,121.6735750000
2025-12-15T03:14:31Z,USD,BDT,121.6735750000
2025-12-15T04:25:54Z,USD,BDT,121.6735750000
2025-12-15T04:57:19Z,USD,BDT,121.6735750000
2025-12-15T05:27:53Z,USD,BDT,121.6735750000
2025-12-15T05:49:16Z,USD,BDT,121.6735750000
2025-12-15T06:30:33Z,USD,BDT,121.6735750000
2025-12-15T07:21:40Z,USD,BDT,121.6735750000
2025-12-15T07:43:45Z,USD,BDT,121.6735750000
2025-12-15T08:56:32Z,USD,BDT,121.6735750000
2025-12-15T09:32:41Z,USD,BDT,121.6735750000
2025-12-15T10:22:11Z,USD,BDT,121.6735750000
2025-12-15T10:50:54Z,USD,BDT,121.6735750000
2025-12-15T11:16:40Z,USD,BDT,121.6735750000
2025-12-15T11:40:27Z,USD,BDT,121.6735750000
2025-12-15T12:40:05Z,USD,BDT,121.6735750000
2025-12-15T13:38:22Z,USD,BDT,121.6735750000
2025-12-15T14:22:22Z,USD,BDT,121.6735750000
2025-12-15T14:52:22Z,USD,BDT,121.6735750000
2025-12-15T15:21:40Z,USD,BDT,121.6735750000
2025-12-15T15:47:53Z,USD,BDT,121.6735750000
2025-12-15T16:26:43Z,USD,BDT,121.6735750000
2025-12-15T16:57:36Z,USD,BDT,121.6735750000
2025-12-15T17:27:13Z,USD,BDT,121.6735750000
2025-12-15T17:48:30Z,USD,BDT,121.6735750000
2025-12-15T18:27:35Z,USD,BDT,121.6735750000
2025-12-15T18:55:26Z,USD,BDT,121.6735750000
2025-12-15T19:18:03Z,USD,BDT,121.6735750000
2025-12-15T19:39:35Z,USD,BDT,121.6735750000
2025-12-15T20:20:22Z,USD,BDT,121.6735750000
2025-12-15T20:45:18Z,USD,BDT,121.6735750000
2025-12-15T21:16:53Z,USD,BDT,121.6735750000
2025-12-15T21:41:09Z,USD,BDT,121.6735750000
2025-12-15T22:17:42Z,USD,BDT,121.6735750000
2025-12-15T22:43:28Z,USD,BDT,121.6735750000
2025-12-15T23:17:17Z,USD,BDT,121.6735750000
2025-12-15T23:40:08Z,USD,BDT,121.6735750000
2025-12-16T01:22:37Z,USD,BDT,121.6735750000
2025-12-16T03:09:09Z,USD,BDT,121.6735750000
2025-12-16T04:08:57Z,USD,BDT,121.6735750000
2025-12-16T04:54:08Z,USD,BDT,121.6735750000
2025-12-16T05:19:55Z,USD,BDT,121.6735750000
2025-12-16T05:45:07Z,USD,BDT,121.6735750000
2025-12-16T06:28:46Z,USD,BDT,121.6735750000
2025-12-16T06:57:18Z,USD,BDT,121.6735750000
2025-12-16T07:25:41Z,USD,BDT,121.6735750000
2025-12-16T07:43:49Z,USD,BDT,121.6735750000
2025-12-16T08:26:10Z,USD,BDT,121.6735750000
2025-12-16T08:53:52Z,USD,BDT,121.6735750000
2025-12-16T09:23:40Z,USD,BDT,121.6735750000
2025-12-16T09:47:28Z,USD,BDT,121.6735750000
2025-12-16T10:21:18Z,USD,BDT,121.6735750000
2025-12-16T10:49:02Z,USD,BDT,121.6735750000
2025-12-16T11:17:05Z,USD,BDT,121.6735750000
2025-12-16T11:40:12Z,USD,BDT,121.6735750000
2025-12-16T12:38:32Z,USD,BDT,121.6735750000
2025-12-16T13:36:21Z,USD,BDT,121.6735750000
2025-12-16T14:21:02Z,USD,BDT,121.6735750000
2025-12-16T14:50:22Z,USD,BDT,121.6735750000
2025-12-16T15:21:05Z,USD,BDT,121.6735750000
2025-12-16T15:47:48Z,USD,BDT,121.6735750000
2025-12-16T16:24:58Z,USD,BDT,121.6735750000
2025-12-16T16:54:18Z,USD,BDT,121.6735750000
2025-12-16T17:21:15Z,USD,BDT,121.6735750000
2025-12-16T17:46:44Z,USD,BDT,121.6735750000
2025-12-16T18:27:18Z,USD,BDT,121.6735750000
2025-12-16T18:55:10Z,USD,BDT,121.6735750000
2025-12-16T19:17:19Z,USD,BDT,121.6735750000
2025-12-16T19:38:34Z,USD,BDT,121.6735750000
2025-12-16T20:20:47Z,USD,BDT,121.6735750000
2025-12-16T20:44:46Z,USD,BDT,121.6735750000
2025-12-16T21:18:04Z,USD,BDT,121.6735750000
2025-12-16T21:40:33Z,USD,BDT,121.6735750000
2025-12-16T22:17:26Z,USD,BDT,121.6735750000
2025-12-16T22:41:55Z,USD,BDT,121.6735750000
2025-12-16T23:16:35Z,USD,BDT,121.6735750000
2025-12-16T23:39:36Z,USD,BDT,121.6735750000
2025-12-17T01:17:34Z,USD,BDT,121.6735750000
2025-12-17T03:05:10Z,USD,BDT,121.6735750000
2025-12-17T04:05:18Z,USD,BDT,121.6735750000
2025-12-17T04:52:12Z,USD,BDT,121.6735750000
2025-12-17T05:19:51Z,USD,BDT,121.6735750000
2025-12-17T05:44:52Z,USD,BDT,121.6735750000
2025-12-17T06:28:20Z,USD,BDT,121.6735750000
2025-12-17T06:56:29Z,USD,BDT,121.6735750000
2025-12-17T07:22:52Z,USD,BDT,121.6735750000
2025-12-17T07:42:44Z,USD,BDT,121.6735750000
2025-12-17T08:26:02Z,USD,BDT,121.6735750000
2025-12-17T08:53:22Z,USD,BDT,121.6735750000
2025-12-17T09:24:41Z,USD,BDT,121.6735750000
2025-12-17T09:47:57Z,USD,BDT,121.6735750000
2025-12-17T10:21:07Z,USD,BDT,121.6735750000
2025-12-17T10:47:57Z,USD,BDT,121.6735750000
2025-12-17T11:17:06Z,USD,BDT,121.6735750000
2025-12-17T11:39:55Z,USD,BDT,121.6735750000
2025-12-17T12:38:17Z,USD,BDT,121.6934750000
2025-12-17T13:31:29Z,USD,BDT,121.6934750000
2025-12-17T14:19:06Z,USD,BDT,121.6934750000
2025-12-17T14:49:04Z,USD,BDT,121.6934750000
2025-12-17T15:20:06Z,USD,BDT,121.6934750000
2025-12-17T15:45:55Z,USD,BDT,121.6934750000
2025-12-17T16:24:11Z,USD,BDT,121.6934750000
2025-12-17T16:53:10Z,USD,BDT,121.6934750000
2025-12-17T17:21:04Z,USD,BDT,121.6934750000
2025-12-17T17:45:40Z,USD,BDT,121.6934750000
2025-12-17T18:27:47Z,USD,BDT,121.6934750000
2025-12-17T18:55:42Z,USD,BDT,121.6934750000
2025-12-17T19:18:12Z,USD,BDT,121.6934750000
2025-12-17T19:38:47Z,USD,BDT,121.6934750000
2025-12-17T20:20:37Z,USD,BDT,121.6934750000
2025-12-17T20:44:56Z,USD,BDT,121.6934750000
2025-12-17T21:17:46Z,USD,BDT,121.6934750000
2025-12-17T21:40:48Z,USD,BDT,121.6934750000
2025-12-17T22:17:06Z,USD,BDT,121.6934750000
2025-12-17T22:43:34Z,USD,BDT,121.6934750000
2025-12-17T23:16:54Z,USD,BDT,121.6934750000
2025-12-17T23:40:18Z,USD,BDT,121.6934750000
2025-12-18T01:18:23Z,USD,BDT,121.6934750000
2025-12-18T03:06:21Z,USD,BDT,121.6934750000
2025-12-18T04:06:35Z,USD,BDT,121.6934750000
2025-12-18T04:53:04Z,USD,BDT,121.6934750000
2025-12-18T05:19:42Z,USD,BDT,121.6934750000
2025-12-18T05:45:15Z,USD,BDT,121.6934750000
2025-12-18T06:28:19Z,USD,BDT,121.6934750000
2025-12-18T06:55:54Z,USD,BDT,121.6934750000
2025-12-18T07:21:28Z,USD,BDT,121.6934750000
2025-12-18T07:41:30Z,USD,BDT,121.6934750000
2025-12-18T08:25:12Z,USD,BDT,121.6934750000
2025-12-18T08:51:58Z,USD,BDT,121.6934750000
2025-12-18T09:23:42Z,USD,BDT,121.6934750000
2025-12-18T09:48:06Z,USD,BDT,121.6934750000
2025-12-18T10:20:11Z,USD,BDT,121.6934750000
2025-12-18T10:48:57Z,USD,BDT,121.6934750000
2025-12-18T11:16:26Z,USD,BDT,121.6934750000
2025-12-18T11:39:44Z,USD,BDT,121.6785500000
2025-12-18T13:36:11Z,USD,BDT,121.6785500000
2025-12-18T14:19:51Z,USD,BDT,121.6785500000
2025-12-18T14:47:37Z,USD,BDT,121.6785500000
2025-12-18T15:20:04Z,USD,BDT,121.6785500000
2025-12-18T15:44:39Z,USD,BDT,121.6785500000
2025-12-18T16:25:24Z,USD,BDT,121.6785500000
2025-12-18T16:53:22Z,USD,BDT,121.6785500000
2025-12-18T17:20:50Z,USD,BDT,121.6785500000
2025-12-18T17:46:13Z,USD,BDT,121.6785500000
2025-12-18T18:26:56Z,USD,BDT,121.6785500000
2025-12-18T18:54:38Z,USD,BDT,121.6785500000
2025-12-18T19:16:08Z,USD,BDT,121.6785500000
2025-12-18T19:35:53Z,USD,BDT,121.6785500000
2025-12-18T20:17:59Z,USD,BDT,121.6785500000
2025-12-18T20:41:21Z,USD,BDT,121.6785500000
2025-12-18T21:15:33Z,USD,BDT,121.6785500000
2025-12-18T21:37:56Z,USD,BDT,121.6785500000
2025-12-18T22:17:05Z,USD,BDT,121.6785500000
2025-12-18T22:42:55Z,USD,BDT,121.6785500000
2025-12-18T23:17:05Z,USD,BDT,121.6785500000
2025-12-18T23:39:36Z,USD,BDT,121.6785500000
2025-12-19T01:21:37Z,USD,BDT,121.6785500000
2025-12-19T03:08:45Z,USD,BDT,121.6785500000
2025-12-19T04:08:08Z,USD,BDT,121.6785500000
2025-12-19T04:52:49Z,USD,BDT,121.6785500000
2025-12-19T05:18:54Z,USD,BDT,121.6785500000
2025-12-19T05:44:05Z,USD,BDT,121.6785500000
2025-12-19T06:27:40Z,USD,BDT,121.6785500000
2025-12-19T06:54:32Z,USD,BDT,121.6785500000
2025-12-19T07:19:18Z,USD,BDT,121.6785500000
2025-12-19T07:40:55Z,USD,BDT,121.6785500000
2025-12-19T08:24:58Z,USD,BDT,121.6785500000
2025-12-19T08:51:18Z,USD,BDT,121.6785500000
2025-12-19T09:21:13Z,USD,BDT,121.6785500000
2025-12-19T09:45:05Z,USD,BDT,121.6785500000
2025-12-19T10:19:36Z,USD,BDT,121.6785500000
2025-12-19T10:46:30Z,USD,BDT,121.6785500000
2025-12-19T11:15:54Z,USD,BDT,121.6785500000
2025-12-19T11:38:48Z,USD,BDT,121.6785500000
2025-12-19T12:36:01Z,USD,BDT,121.6785500000
2025-12-19T13:30:51Z,USD,BDT,121.6785500000
2025-12-19T14:18:04Z,USD,BDT,121.6785500000
2025-12-19T14:45:28Z,USD,BDT,121.6785500000
2025-12-19T15:18:59Z,USD,BDT,121.6785500000
2025-12-19T15:44:07Z,USD,BDT,121.6785500000
2025-12-19T16:21:59Z,USD,BDT,121.6785500000
2025-12-19T16:50:13Z,USD,BDT,121.6785500000
2025-12-19T17:16:42Z,USD,BDT,121.6785500000
2025-12-19T17:37:52Z,USD,BDT,121.6785500000
2025-12-19T18:25:36Z,USD,BDT,121.6785500000
2025-12-19T18:52:02Z,USD,BDT,121.6785500000
2025-12-19T19:14:34Z,USD,BDT,121.6785500000
2025-12-19T19:36:42Z,USD,BDT,121.6785500000
2025-12-19T20:19:42Z,USD,BDT,121.6785500000
2025-12-19T20:42:46Z,USD,BDT,121.6785500000
2025-12-19T21:16:30Z,USD,BDT,121.6785500000
2025-12-19T21:39:00Z,USD,BDT,121.6785500000
2025-12-19T22:17:29Z,USD,BDT,121.6785500000
2025-12-19T22:42:26Z,USD,BDT,121.6785500000
2025-12-19T23:16:45Z,USD,BDT,121.6785500000
2025-12-19T23:38:28Z,USD,BDT,121.6785500000
2025-12-20T01:17:48Z,USD,BDT,121.6785500000
2025-12-20T02:56:45Z,USD,BDT,121.6785500000
2025-12-20T03:49:08Z,USD,BDT,121.6785500000
2025-12-20T04:23:09Z,USD,BDT,121.6785500000
2025-12-20T04:46:18Z,USD,BDT,121.6785500000
2025-12-20T05:17:19Z,USD,BDT,121.6785500000
2025-12-20T05:42:39Z,USD,BDT,121.6785500000
2025-12-20T06:26:38Z,USD,BDT,121.6785500000
2025-12-20T06:51:33Z,USD,BDT,121.6785500000
2025-12-20T07:15:38Z,USD,BDT,121.6785500000
2025-12-20T07:36:45Z,USD,BDT,121.6785500000
2025-12-20T08:21:51Z,USD,BDT,121.6785500000
2025-12-20T08:46:12Z,USD,BDT,121.6785500000
2025-12-20T09:17:04Z,USD,BDT,121.6785500000
2025-12-20T09:39:11Z,USD,BDT,121.6785500000
2025-12-20T10:16:59Z,USD,BDT,121.6785500000
2025-12-20T10:42:03Z,USD,BDT,121.6785500000
2025-12-20T11:13:36Z,USD,BDT,121.6785500000
2025-12-20T11:36:14Z,USD,BDT,121.6785500000
2025-12-20T12:32:38Z,USD,BDT,121.6785500000
2025-12-20T13:24:33Z,USD,BDT,121.6785500000
2025-12-20T13:42:37Z,USD,BDT,121.6785500000
2025-12-20T14:15:21Z,USD,BDT,121.6785500000
2025-12-20T14:40:06Z,USD,BDT,121.6785500000
2025-12-20T15:15:54Z,USD,BDT,121.6785500000
2025-12-20T15:38:15Z,USD,BDT,121.6785500000
2025-12-20T16:20:27Z,USD,BDT,121.6785500000
2025-12-20T16:44:18Z,USD,BDT,121.6785500000
2025-12-20T17:14:09Z,USD,BDT,121.6785500000
2025-12-20T17:38:29Z,USD,BDT,121.6785500000
2025-12-20T18:22:11Z,USD,BDT,121.6785500000
2025-12-20T18:46:06Z,USD,BDT,121.6785500000
2025-12-20T19:12:48Z,USD,BDT,121.6785500000
2025-12-20T19:35:45Z,USD,BDT,121.6785500000
2025-12-20T20:17:38Z,USD,BDT,121.6785500000
2025-12-20T20:39:48Z,USD,BDT,121.6785500000
2025-12-20T21:14:19Z,USD,BDT,121.6785500000
2025-12-20T21:37:01Z,USD,BDT,121.6785500000
2025-12-20T22:15:41Z,USD,BDT,121.6785500000
2025-12-20T22:40:13Z,USD,BDT,121.6785500000
2025-12-20T23:15:55Z,USD,BDT,121.6785500000
2025-12-20T23:38:08Z,USD,BDT,121.6785500000
2025-12-21T01:26:55Z,USD,BDT,121.6785500000
2025-12-21T03:15:23Z,USD,BDT,121.6785500000
2025-12-21T04:12:06Z,USD,BDT,121.6785500000
2025-12-21T04:53:04Z,USD,BDT,121.6785500000
2025-12-21T05:17:41Z,USD,BDT,121.6785500000
2025-12-21T05:43:25Z,USD,BDT,121.6785500000
2025-12-21T06:26:08Z,USD,BDT,121.6785500000
2025-12-21T06:51:48Z,USD,BDT,121.6785500000
2025-12-21T07:16:30Z,USD,BDT,121.6785500000
2025-12-21T07:37:51Z,USD,BDT,121.6785500000
2025-12-21T08:22:17Z,USD,BDT,121.6785500000
2025-12-21T08:46:10Z,USD,BDT,121.6785500000
2025-12-21T09:17:05Z,USD,BDT,121.6785500000
2025-12-21T09:40:12Z,USD,BDT,121.6785500000
2025-12-21T10:17:28Z,USD,BDT,121.6785500000
2025-12-21T10:42:39Z,USD,BDT,121.6785500000
2025-12-21T11:13:54Z,USD,BDT,121.6785500000
2025-12-21T11:36:31Z,USD,BDT,121.6785500000
2025-12-21T12:33:22Z,USD,BDT,121.6785500000
2025-12-21T13:25:24Z,USD,BDT,121.6785500000
2025-12-21T13:43:41Z,USD,BDT,121.6785500000
2025-12-21T14:15:44Z,USD,BDT,121.6785500000
2025-12-21T14:40:12Z,USD,BDT,121.6785500000
2025-12-21T15:15:59Z,USD,BDT,121.6785500000
2025-12-21T15:38:20Z,USD,BDT,121.6785500000
2025-12-21T16:20:05Z,USD,BDT,121.6785500000
2025-12-21T16:45:10Z,USD,BDT,121.6785500000
2025-12-21T17:14:36Z,USD,BDT,121.6785500000
2025-12-21T17:39:35Z,USD,BDT,121.6785500000
2025-12-21T18:23:40Z,USD,BDT,121.6785500000
2025-12-21T18:48:20Z,USD,BDT,121.6785500000
2025-12-21T19:13:15Z,USD,BDT,121.6785500000
2025-12-21T19:36:16Z,USD,BDT,121.6785500000
2025-12-21T20:18:30Z,USD,BDT,121.6785500000
2025-12-21T20:40:54Z,USD,BDT,121.6785500000
2025-12-21T21:15:05Z,USD,BDT,121.6785500000
2025-12-21T21:38:00Z,USD,BDT,121.6785500000
2025-12-21T22:16:29Z,USD,BDT,121.6785500000
2025-12-21T22:41:34Z,USD,BDT,121.6785500000
2025-12-21T23:16:05Z,USD,BDT,121.6785500000
2025-12-21T23:38:34Z,USD,BDT,121.6785500000
2025-12-22T01:25:02Z,USD,BDT,121.6785500000
2025-12-22T03:16:39Z,USD,BDT,121.6785500000
2025-12-22T04:25:59Z,USD,BDT,121.6785500000
2025-12-22T04:56:42Z,USD,BDT,121.6785500000
2025-12-22T05:25:25Z,USD,BDT,121.6785500000
2025-12-22T05:46:31Z,USD,BDT,121.6785500000
2025-12-22T06:30:21Z,USD,BDT,121.6785500000
2025-12-22T07:21:15Z,USD,BDT,121.6785500000
2025-12-22T07:43:00Z,USD,BDT,121.6785500000
2025-12-22T08:26:33Z,USD,BDT,121.6785500000
2025-12-22T08:53:12Z,USD,BDT,121.6785500000
2025-12-22T09:25:24Z,USD,BDT,121.6785500000
2025-12-22T09:49:30Z,USD,BDT,121.6785500000
2025-12-22T10:19:19Z,USD,BDT,121.6785500000
2025-12-22T10:45:38Z,USD,BDT,121.6785500000
2025-12-22T11:16:06Z,USD,BDT,121.6785500000
2025-12-22T11:38:07Z,USD,BDT,121.6785500000
2025-12-22T12:37:01Z,USD,BDT,121.6785500000
2025-12-22T13:31:58Z,USD,BDT,121.6785500000
2025-12-22T14:18:08Z,USD,BDT,121.6785500000
2025-12-22T14:44:10Z,USD,BDT,121.6785500000
2025-12-22T15:19:19Z,USD,BDT,121.6785500000
2025-12-22T15:43:21Z,USD,BDT,121.6785500000
2025-12-22T16:22:02Z,USD,BDT,121.6785500000
2025-12-22T16:49:46Z,USD,BDT,121.6785500000
2025-12-22T17:16:30Z,USD,BDT,121.6785500000
2025-12-22T17:41:27Z,USD,BDT,121.6785500000
2025-12-22T18:27:04Z,USD,BDT,121.6785500000
2025-12-22T18:53:25Z,USD,BDT,121.6785500000
2025-12-22T19:15:15Z,USD,BDT,121.6785500000
2025-12-22T19:36:59Z,USD,BDT,121.6785500000
2025-12-22T20:19:43Z,USD,BDT,121.6785500000
2025-12-22T20:43:21Z,USD,BDT,121.6785500000
2025-12-22T21:15:58Z,USD,BDT,121.6785500000
2025-12-22T21:38:45Z,USD,BDT,121.6785500000
2025-12-22T22:17:44Z,USD,BDT,121.6785500000
2025-12-22T22:43:29Z,USD,BDT,121.6785500000
2025-12-22T23:17:09Z,USD,BDT,121.6785500000
2025-12-22T23:39:33Z,USD,BDT,121.6785500000
2025-12-23T01:21:49Z,USD,BDT,121.6785500000
2025-12-23T03:11:24Z,USD,BDT,121.6785500000
2025-12-23T04:11:19Z,USD,BDT,121.6785500000
2025-12-23T04:54:49Z,USD,BDT,121.6785500000
2025-12-23T05:21:30Z,USD,BDT,121.6785500000
2025-12-23T05:46:33Z,USD,BDT,121.6785500000
2025-12-23T06:29:05Z,USD,BDT,121.6785500000
2025-12-23T06:57:43Z,USD,BDT,121.6785500000
2025-12-23T07:26:53Z,USD,BDT,121.6785500000
2025-12-23T07:44:17Z,USD,BDT,121.6785500000
2025-12-23T08:25:48Z,USD,BDT,121.6785500000
2025-12-23T08:52:23Z,USD,BDT,121.6785500000
2025-12-23T09:22:15Z,USD,BDT,121.6785500000
2025-12-23T09:45:59Z,USD,BDT,121.6785500000
2025-12-23T10:20:02Z,USD,BDT,121.6785500000
2025-12-23T10:47:00Z,USD,BDT,121.6785500000
2025-12-23T11:16:14Z,USD,BDT,121.6785500000
2025-12-23T11:39:11Z,USD,BDT,121.6785500000
2025-12-23T12:37:40Z,USD,BDT,121.6885000000
2025-12-23T13:33:50Z,USD,BDT,121.6885000000
2025-12-23T14:18:06Z,USD,BDT,121.6885000000
2025-12-23T14:45:30Z,USD,BDT,121.6885000000
2025-12-23T15:18:41Z,USD,BDT,121.6885000000
2025-12-23T15:43:14Z,USD,BDT,121.6885000000
2025-12-23T16:22:51Z,USD,BDT,121.6885000000
2025-12-23T16:50:49Z,USD,BDT,121.6885000000
2025-12-23T17:17:58Z,USD,BDT,121.6885000000
